parser,context_uid,pages,questions,word_error_rate,text_accuracy_from_wer,reading_order_accuracy,table_cell_f1,table_shape_match,table_exact_match,extractive_answer_retention,arithmetic_operand_retention,runtime_seconds,run_status
pymupdf,285a1ced-709e-4f45-a227-b6cd04e725f9,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.176148,ok
pymupdf,c3d2669c-a641-4c28-80d3-bda1c847027c,1,6,0.0,1.0,1.0,1.0,1,1,0.6666666666666666,0.75,0.461422,ok
pymupdf,5127ef77-7d11-4b1c-93f8-1818f39070a8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.201904,ok
pymupdf,b3f4d2dd-a59b-45da-9608-e3401041a2b1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.132129,ok
pymupdf,0f012382-d9ba-409c-94db-0b9bf50d0746,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.080947,ok
pymupdf,13bb283b-4b9c-42b9-9b02-f1b2e1a87abf,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.409650,ok
pymupdf,8692f92d-668a-452d-be7a-2b491ee27585,2,6,0.0,1.0,1.0,0.9902912621359222,0,0,1.0,0.6666666666666666,0.698108,ok
pymupdf,2061da6a-894b-4eaa-9a35-e784fee8ba4f,1,6,0.01171875,0.98828125,0.994140625,1.0,1,1,1.0,1.0,0.270546,ok
pymupdf,4232c6c1-97cf-48ad-8b8b-f956871a3212,1,6,0.023880597014925373,0.9761194029850746,0.9880597014925373,1.0,1,1,1.0,1.0,0.192233,ok
pymupdf,5edfd497-7fc1-467c-a68e-825584370718,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8888888888888888,0.047317,ok
pymupdf,ba26cd64-e448-4ffb-bfaa-c6ad4760fba7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.123967,ok
pymupdf,54719676-874d-439c-a095-b0776e1de331,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.406603,ok
pymupdf,00a5764e-8bb7-48f1-a4cb-bea0edf188b1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.217237,ok
pymupdf,b05fde22-386f-442b-a606-0ef9db39ff51,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.115202,ok
pymupdf,68bafc82-b795-4c7b-9506-e901223c3526,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.154250,ok
pymupdf,bcbd7783-86ad-430d-aa96-48808bb0426c,2,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.634347,ok
pymupdf,4145912c-86dc-434b-8990-1cfe78f298f5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.156797,ok
pymupdf,82dca6c3-9259-4be6-9c9f-fc74aa6c81f7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.291904,ok
pymupdf,a9ddf64a-2806-4476-b341-05d7d06fdcf6,1,6,0.07947019867549669,0.9205298013245033,0.9602649006622517,1.0,1,1,1.0,1.0,0.195370,ok
pymupdf,361835e5-b8ba-49c5-9ebb-ce0aa5eca2bf,1,6,0.0423728813559322,0.9576271186440678,0.9788135593220338,1.0,1,1,1.0,1.0,0.388602,ok
pymupdf,a3aadeea-1c1a-4449-9244-d5e8e1d7f277,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.176983,ok
pymupdf,8ba4089b-a3d7-403b-860a-40a9cbdf3d8c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.084155,ok
pymupdf,75c4ce3e-859b-4c3c-8443-6b8b3a70724f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.619933,ok
pymupdf,e8a14965-257d-4945-9f13-d0e2e84d9ff8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.280750,ok
pymupdf,d873a0cf-2e57-46f3-b9a5-2596808ffa00,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.132151,ok
pymupdf,d7d65228-96c1-4890-951c-c3d7578f8031,1,6,0.06936416184971098,0.930635838150289,0.9653179190751445,1.0,1,1,1.0,0.8571428571428571,0.114093,ok
pymupdf,9989ca79-5332-47be-a08e-85f2648cdde7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.245859,ok
pymupdf,d8568399-5323-490a-9ea9-90968abca2f4,2,6,0.006464124111182934,0.9935358758888171,0.9967679379444085,1.0,1,1,1.0,1.0,0.733720,ok
pymupdf,c29582f8-d95d-480c-8daf-320273546471,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.233998,ok
pymupdf,47fb3538-2c0a-4a82-97b2-90a1543b871d,1,6,0.05747126436781609,0.9425287356321839,0.9712643678160919,1.0,1,1,1.0,1.0,0.117876,ok
pymupdf,e71199c7-f1f7-462e-af00-a1a97247320f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.041982,ok
pymupdf,d476a981-e201-4b5f-9e39-a7b941bfac18,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.136819,ok
pymupdf,e6e7a1b1-07ba-4347-83df-8137dd88fd81,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.150949,ok
pymupdf,65264b50-696b-4a33-ab5b-16210448870f,1,6,0.024128686327077747,0.9758713136729222,0.9865951742627346,1.0,1,1,1.0,1.0,0.460456,ok
pymupdf,c957de22-1cb4-4d10-be39-12a631ec2d0c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.7777777777777778,0.083334,ok
pymupdf,bd57880a-3395-45a5-83b1-8adc4483d4bd,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.094509,ok
pymupdf,d58cd518-2123-4c6b-ab97-dc7b0a1896a2,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.081997,ok
pymupdf,1e513178-a4f6-4446-90b1-8c379ac22f49,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.103439,ok
pymupdf,2f655c5a-3936-48e6-aa15-4145a5c12c3f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.235021,ok
pymupdf,4e94f70f-b7e3-453e-ae92-846768589e75,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.256897,ok
pymupdf,ed9804d6-e583-47eb-a945-82fc6343541e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.245813,ok
pymupdf,1c48b8a3-6132-49e3-b966-e8f6198a8724,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.073145,ok
pymupdf,34f239a7-17d1-4f11-8267-adc13f486668,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.202196,ok
pymupdf,1b2ca134-09ae-4936-bc3d-453699823f6e,1,6,0.01171875,0.98828125,0.994140625,1.0,1,1,1.0,0.8571428571428571,0.426165,ok
pymupdf,97b55a6f-ce8f-49de-b53a-8a523ab47835,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.105630,ok
pymupdf,6abeb5d3-0dfa-497f-a7db-bda257756a99,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.056227,ok
pymupdf,da44d518-c39a-4673-9298-31feeafc61e4,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.173923,ok
pymupdf,ceb7f8c7-91ee-4244-ba35-93c4e30271bb,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.176097,ok
pymupdf,8b43d33f-3ad3-489a-b5b1-51fa95808128,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.138718,ok
pymupdf,daf81839-002f-40c2-8067-b4ad7eaf1517,2,6,0.024752475247524754,0.9752475247524752,0.9863861386138614,0.9411764705882353,0,0,1.0,0.8,0.855016,ok
pymupdf,65cde743-18a6-418f-8f5a-000660a38cdf,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.136180,ok
pymupdf,5677fbce-7bb4-4f39-be85-a9ce618698c6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.409128,ok
pymupdf,15348b2f-52e0-498d-b0ea-b73ae40815b3,1,6,0.01532567049808429,0.9846743295019157,0.9923371647509579,1.0,1,1,1.0,1.0,0.271204,ok
pymupdf,2d43502e-4c4a-4334-954c-25502374d317,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.097749,ok
pymupdf,dace18a6-701f-49d4-a16d-078e5b62fc94,1,6,0.07582938388625593,0.9241706161137441,0.9620853080568721,1.0,1,1,1.0,0.75,0.131886,ok
pymupdf,a7a7ede0-4575-4ace-8d5b-371db74ef3c1,1,6,0.031496062992125984,0.9685039370078741,0.984251968503937,1.0,1,1,1.0,1.0,0.070821,ok
pymupdf,64587c9c-afc2-45a9-8f47-df5dd18bd913,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.131905,ok
pymupdf,914fca09-058a-4409-85c0-7e399c857d4d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.073906,ok
pymupdf,53eec737-630e-4915-afbb-8c20cdd01263,2,6,0.0,1.0,1.0,0.9922480620155039,0,0,1.0,1.0,0.641643,ok
pymupdf,1aa69af8-7349-44da-a558-09e5d5fb73c5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.498570,ok
pymupdf,62425e9b-b7de-4d31-9565-1042ad9e4926,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.217690,ok
pymupdf,428d5e87-612b-468c-80f3-5b5298d589c8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.194021,ok
pymupdf,a961dd41-e5cb-40ce-876d-7c2f2c7dae96,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.157858,ok
pymupdf,b4fefe60-e68c-4ba3-a8f9-35395b7ea0a5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.071488,ok
pymupdf,6d9e104c-a89c-4d15-bacf-47c19d8d6445,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.344955,ok
pymupdf,b224a7d4-b81c-400d-b4ed-4d7473dd85cc,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.207550,ok
pymupdf,54c494f7-d731-49bf-b9cd-d494aea72e34,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.207368,ok
pymupdf,a86d227e-37d3-446b-8d4a-793aff901edc,2,6,0.0,1.0,1.0,0.968421052631579,0,0,1.0,1.0,0.791424,ok
pymupdf,f5cab3e6-1f49-4434-b9a2-5e97073b985b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.083602,ok
pymupdf,41481127-0df1-490c-b7e4-bdd902d38a59,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.081181,ok
pymupdf,ece5c810-9758-4fd8-ac97-21c1f75dd306,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.070488,ok
pymupdf,502dd70a-926b-49d7-b236-63855c98e740,1,6,0.011904761904761904,0.9880952380952381,0.9940476190476191,1.0,1,1,1.0,1.0,0.296644,ok
pymupdf,9afaa852-4103-4782-9109-34104931dbc1,1,6,0.010526315789473684,0.9894736842105263,0.9947368421052631,1.0,1,1,1.0,1.0,0.300082,ok
pymupdf,e6c3cb87-13e2-49c8-81dc-d913b2071499,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.298164,ok
pymupdf,e8877535-8ade-4ba3-aae2-cd4db2b5c59c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.225762,ok
pymupdf,8edfdb1c-3d22-496f-b6ba-f3ea45cf6151,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.635875,ok
pymupdf,93f11a3d-ce9f-4b07-8d9e-0b876b2cbc30,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.147213,ok
pymupdf,b24ee687-2712-4f16-9bc9-0f3f3636e407,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.142816,ok
pymupdf,0a75d1da-9beb-4a61-b2f4-06cff98b755e,2,6,0.006482982171799027,0.993517017828201,0.9967585089141004,0.9787234042553191,0,0,1.0,1.0,0.448300,ok
pymupdf,d4f5a342-4efd-42fd-aa11-7e762d1e3f8f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.085801,ok
pymupdf,d7a538e8-655c-4a25-96a1-cff8b7c1b039,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.059267,ok
pymupdf,073a0021-1564-4fe2-8759-73b15dd69ea1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.304719,ok
pymupdf,4dddba76-8925-4f79-9d9c-749341fcc978,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8888888888888888,0.155257,ok
pymupdf,ce047259-a834-4e5b-aadb-987e10b3c922,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.286578,ok
pymupdf,af31958a-184d-4005-9fcb-cfad9912ba8c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.085937,ok
pymupdf,56506759-74a2-4c23-bb16-263af3227c1c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.110571,ok
pymupdf,3789d7da-dc3e-4cd7-b639-d6805211405a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.218988,ok
pymupdf,8dcb30f6-a302-4704-b665-a82ee828a3d6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.100813,ok
pymupdf,82aee0df-7345-4452-afdf-a23a280d64ae,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.576199,ok
pymupdf,fd7e14ed-efb6-4992-bdc2-b5603d91f126,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.224919,ok
pymupdf,875fa4bd-a56d-4f03-bd52-4ecddf547686,1,6,0.00980392156862745,0.9901960784313726,0.9950980392156863,1.0,1,1,1.0,0.6666666666666666,0.121833,ok
pymupdf,e5fc54e8-4656-4277-a0a8-db9a938aca3d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.107254,ok
pymupdf,39fda147-0e87-41e1-a4d5-0e71abbadf16,1,6,0.008620689655172414,0.9913793103448276,0.9956896551724138,1.0,1,1,1.0,1.0,0.217854,ok
pymupdf,00addb09-bf31-4240-a351-bc4480a3cecc,1,6,0.006791171477079796,0.9932088285229203,0.9966044142614601,1.0,1,1,1.0,0.75,0.358527,ok
pymupdf,ec3603ca-033e-4f41-a246-a19866d8f84d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.265639,ok
pymupdf,d4d2731b-3a60-4569-8dc2-005e525c4de8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.048300,ok
pymupdf,79a8ddc2-5848-4471-ad53-c3c70e4ec0c4,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.091689,ok
pymupdf,b42dd0bb-f4fd-4a6a-b379-2faa5113ffa8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.091649,ok
pymupdf,07157d5d-3285-45d0-9f62-26aa4108e35f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.194185,ok
pymupdf,47aef271-dde3-4cf2-9d0e-4c10f66959e9,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.102735,ok
pymupdf,26d46b77-411e-47aa-b650-5c84ef3e9e21,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.061631,ok
pymupdf,e573a09b-3053-4c6e-9766-3cce1d2c087d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.201074,ok
pymupdf,02a7787e-92f9-4a5a-9f95-c4c9ed0f7eff,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.064586,ok
pymupdf,cf49db0f-608a-4ef4-a248-d73c6030df4b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.164918,ok
pymupdf,7d228e82-671c-4b83-aad1-405493c0aa0c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.108102,ok
pymupdf,db62468f-cfd5-4b89-b2b0-eb9d1a78a31e,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.355383,ok
pymupdf,78b73a25-9328-4177-8f82-0da14f052461,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.171009,ok
pymupdf,a190aaec-d9e9-4555-a64b-e833f1db0843,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.135738,ok
pymupdf,5e60c056-5073-441d-8525-7f834deb5c64,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.197774,ok
pymupdf,b6fa85a0-a203-4ed3-8c4d-6c1b5a8b08c1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.060369,ok
pymupdf,577a9bb6-6158-41aa-b2ec-1a3dd5cdfa06,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.266297,ok
pymupdf,b89656a2-196d-42d3-98bf-f58d51aedbb4,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.116430,ok
pymupdf,aea0cfae-19e9-4aec-a577-de0230696ce0,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.169693,ok
pymupdf,1fc1784c-38a0-49a2-a985-8c8a479f5f66,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.087516,ok
pymupdf,37fc1d68-ab05-4913-8fe6-4cbaafdc39cf,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.070215,ok
pymupdf,2e0e3d40-9bb4-4c64-9f0b-32197d205e4b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.119723,ok
pymupdf,80e4cf21-5ead-4d13-98e7-0d57b30f8617,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.050672,ok
pymupdf,75ab135a-beab-4a3e-ae96-356cd0dd0b59,2,6,0.0,1.0,1.0,0.9946524064171123,0,0,1.0,1.0,0.664216,ok
pymupdf,7fa11b39-7af2-408b-9ee2-03479d6f6ffe,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.132967,ok
pymupdf,89cf13a2-6d08-48be-a45d-2346422d5c38,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.193162,ok
pymupdf,6aa15859-a841-47eb-ad04-a441599cf05c,1,6,0.02142857142857143,0.9785714285714285,0.9892857142857143,1.0,1,1,1.0,1.0,0.261521,ok
pymupdf,879fb3ae-fc64-49f1-8a85-5756ff4ee3b6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.201546,ok
pymupdf,ef1f83ac-45f8-4d92-b577-390b4d8d9473,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.182888,ok
pymupdf,ae44e24d-3fb5-4eff-95e1-ec8fc530c1d7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.117642,ok
pymupdf,0fe00fcf-5d01-45b8-be3b-cc7faa0ddf08,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.144420,ok
pymupdf,001e29d7-77e9-4434-9a3d-f72ef640fa79,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.047133,ok
pymupdf,0027cf6e-f6e8-4d8b-b4ee-0b9f9aeb1f54,1,6,0.021551724137931036,0.978448275862069,0.9892241379310345,1.0,1,1,1.0,1.0,0.287974,ok
pymupdf,f50c6b84-25c9-418a-aba1-6cd025b904e3,2,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.271391,ok
pymupdf,4c2f88e1-b5d4-4565-a98a-04f56127e4af,1,6,0.007722007722007722,0.9922779922779923,0.9961389961389961,1.0,1,1,1.0,1.0,0.248069,ok
pymupdf,ff281ea5-25cf-4e1d-b7f5-f0dc51a40f25,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.120789,ok
pymupdf,05b0f8ce-bea5-402b-b9e5-8455c9b16e99,1,6,0.14942528735632185,0.8505747126436781,0.9042145593869731,1.0,1,1,1.0,1.0,0.142308,ok
pymupdf,6455b0fa-9637-4d36-95d6-2890c7728f54,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.382672,ok
pymupdf,cca95e4f-c7f7-4ded-92e0-3371290f1374,1,6,0.08053691275167785,0.9194630872483222,0.959731543624161,1.0,1,1,1.0,1.0,0.155989,ok
pymupdf,1b94b114-fcbe-480d-933c-c35d4d004249,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.393999,ok
pymupdf,6ea63cce-37b7-4210-b446-952afde67eb5,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.268419,ok
pymupdf,b1b21d4c-7dac-4205-96bf-6b088fc3b724,1,6,0.0,1.0,1.0,1.0,1,1,1.0,,0.063693,ok
pymupdf,d0810768-44f6-454b-b29c-5816dcad0158,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.033789,ok
pymupdf,f6dd98fe-96f6-48c9-b952-d7d8a5914f5f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.116786,ok
pymupdf,239347c1-faf9-4fb1-a167-d3c83fd0dead,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.178720,ok
pymupdf,d423c6ef-50f3-4535-a74f-13cb46728627,1,6,0.0,1.0,1.0,1.0,1,1,0.6666666666666666,1.0,0.274590,ok
pymupdf,4bf2b6c8-e1f4-4d67-8008-c2ebcf478ed4,2,6,0.0024600246002460025,0.997539975399754,0.997539975399754,0.9333333333333333,0,0,1.0,0.9,0.440432,ok
pymupdf,fb333978-9a21-401f-9660-ccdff2e36d02,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.042326,ok
pymupdf,fa0d7378-4217-44f1-bfb0-38688f03bdf3,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.117266,ok
pymupdf,921148c5-ea09-4de1-aefb-8ec85702982b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.355379,ok
pymupdf,e598e43e-f2b3-4d9f-8de1-78ddead7f85b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.875,0.591169,ok
pymupdf,88f5faa2-dd5b-48bb-8b53-8edd6714f894,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.113529,ok
pymupdf,2cf767c9-a0f8-4d78-b6f2-71221f566c2f,1,6,0.0427807486631016,0.9572192513368984,0.9679144385026738,0.975609756097561,1,0,1.0,1.0,0.101789,ok
pymupdf,139e8d2d-0a3a-4ed1-80a7-f7614b1518b7,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.058848,ok
pymupdf,7a032500-db5c-44f3-b95b-160463f97f5d,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.110196,ok
pymupdf,329e3ff5-0cff-4849-8fd0-9b1e5606f6ca,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.065403,ok
pymupdf,a5fb7f90-4f37-460a-886e-13195f501f1b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.323160,ok
pymupdf,cac80246-6de4-4c07-a884-ab40ec4cbb72,1,6,0.043478260869565216,0.9565217391304348,0.9782608695652174,1.0,1,1,1.0,0.6666666666666666,0.139781,ok
pymupdf,fd28a5b6-ecac-4f54-987d-e6a4b1e63bb6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.073073,ok
pymupdf,9791f353-ce82-41be-a93d-915b8f52677b,2,6,0.0,1.0,1.0,0.9259259259259259,0,0,1.0,1.0,0.788603,ok
pymupdf,561569ae-db50-4eb5-8d0a-5a80bd1be46c,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.164819,ok
pymupdf,8b2c7a63-0dc5-4a6f-83f1-6f9b27a8016c,1,6,0.00966183574879227,0.9903381642512077,0.9951690821256038,1.0,1,1,1.0,1.0,0.174750,ok
pymupdf,1f631856-89ba-471a-b65d-86801ec07401,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.75,0.187252,ok
pymupdf,ee5ecf56-5866-45e3-8fb3-adbb99a9ba3e,1,6,0.06077348066298342,0.9392265193370166,0.9696132596685083,1.0,1,1,1.0,1.0,0.237290,ok
pymupdf,b9871425-cbf5-4b6c-b1d3-6931727226a1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.192921,ok
pymupdf,890a7843-a38b-4bc7-aaac-745276b2ce67,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.105123,ok
pymupdf,467f55db-152c-4219-97c6-5765f1ead0d9,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.299509,ok
pymupdf,46466da8-bb43-453f-aa9b-f2230b663864,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.152339,ok
pymupdf,424c1a41-765a-42f7-8236-2abd5b9bcf2f,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.057798,ok
pymupdf,704b5994-6fee-43b2-a9c9-e5676eac92a1,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8,0.515161,ok
pymupdf,1cacb8a3-8587-4ff4-aadb-814352f5c0ff,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.160441,ok
pymupdf,f84f55c4-6ede-4bb6-9c24-49956f6e232a,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.217814,ok
pymupdf,ed99123e-63a3-4238-addd-9c692afe3a05,2,6,0.02002503128911139,0.9799749687108886,0.9899874843554443,0.9711538461538461,0,0,1.0,1.0,0.542654,ok
pymupdf,2bc7fad1-056b-4298-bfca-5a33c970b1a0,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.115985,ok
pymupdf,f824a6f0-d7fe-43ae-9455-59aaa0854aa3,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.9,0.122421,ok
pymupdf,3d7f346b-50b7-4251-9e99-8e538c8b01b6,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.367962,ok
pymupdf,736d8572-272b-4cab-8062-9012ec6e7fe9,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.102948,ok
pymupdf,808ccf05-6f40-43d5-a71f-154ed45ce499,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8888888888888888,0.228525,ok
pymupdf,5b874c83-80f7-48d2-bdac-166f2c778e37,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.171480,ok
pymupdf,fe20d447-868a-42f1-8073-843cb3a1e3e8,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8333333333333334,0.082233,ok
pymupdf,736f65a8-7b6b-47bc-8c6a-3a2d641695bc,1,6,0.02364864864864865,0.9763513513513513,0.9864864864864865,1.0,1,1,1.0,1.0,0.173326,ok
pymupdf,d8d5f6c9-b21f-45dc-9cd2-acd8450d46ed,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.6666666666666666,0.064029,ok
pymupdf,1ccf32ea-826a-4ea7-9a9d-f8bd33917e14,1,6,0.0,1.0,1.0,1.0,1,1,1.0,0.8571428571428571,0.054212,ok
pymupdf,44c7c9ef-bb9f-45c9-9ee5-e2bf465c3617,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.080942,ok
pymupdf,dd5eac5a-de74-4ed4-b959-e6ad134e646b,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.459606,ok
pymupdf,1ca5293d-2ea9-4a14-88a1-641795d7e142,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.084460,ok
pymupdf,a1b421df-b5fd-46b4-b7b7-233fcf148aa3,1,6,0.0,1.0,1.0,1.0,1,1,1.0,1.0,0.427889,ok
